Date,AirPort,Max TemperatureC,MeanDew PointC,Max Humidity,Max Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Precipitationmm,CloudCover,WindDirDegrees,Rain,Thunderstorm,Fog,Snow,Hail,Tornado,latitude_deg,longitude_deg,elevation_ft,2018,2017,2016,2015,2017GDPPerCapita,Weekday,Weekend,Weekend_approx,Busiest_top5,National_holidays,State_holidays,OtherAirports,M,N,S,W,arrival_avg_WeeksToDeparture,arrival_avg_stdwtd,arrival_avg_output,departure_avg_WeeksToDeparture,departure_avg_stdwtd,departure_avg_output,DistanceToClosestHoliday,Fog_importance,Tornado_Magnitude
2011-11-21,ATL,25,16,97,1026,16,9,0,21,7,0.0,6,226,0,0,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,3,9,0
2011-11-22,ATL,25,15,93,1021,16,14,2,37,13,13.46,6,203,1,1,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,2,0,0
2011-11-23,ATL,17,9,93,1023,16,16,16,42,22,0.0,4,308,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,1,0,0
2011-11-24,ATL,19,1,92,1028,16,16,16,14,6,0.0,0,16,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,1,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2011-11-25,ATL,20,1,70,1029,16,16,16,19,6,0.0,1,132,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2011-11-26,ATL,21,9,83,1026,16,16,16,27,11,0.0,7,128,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,1,0,0
2011-11-27,ATL,23,11,80,1020,16,16,14,42,21,0.1,7,152,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,2,0,0
2011-11-28,ATL,18,8,93,1011,16,12,1,39,20,17.27,8,200,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,3,0,0
2011-11-29,ATL,4,1,85,1016,16,15,11,29,16,0.25,8,239,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,4,0,0
2011-11-30,ATL,9,-1,85,1022,16,16,16,32,17,0.0,5,308,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,5,0,0
2011-12-01,ATL,16,-2,85,1028,16,16,16,19,7,0.0,0,54,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,6,0,0
2011-12-02,ATL,18,-1,82,1031,16,16,16,16,5,0.0,1,301,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,7,0,0
2011-12-03,ATL,17,-1,70,1033,16,16,16,24,12,0.0,3,98,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,8,0,0
2011-12-04,ATL,17,4,71,1030,16,16,16,26,15,0.1,6,93,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,9,0,0
2011-12-05,ATL,22,11,83,1024,16,16,16,29,14,0.0,7,136,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,10,0,0
2011-12-06,ATL,21,16,93,1018,16,10,2,27,15,12.95,8,205,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,11,0,0
2011-12-07,ATL,14,7,100,1023,16,7,2,45,21,7.11,8,285,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,12,0,0
2011-12-08,ATL,12,-4,75,1026,16,16,16,35,10,0.0,4,16,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,13,0,0
2011-12-09,ATL,13,-1,76,1026,16,16,16,16,6,0.0,6,355,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,14,0,0
2011-12-10,ATL,12,-2,70,1030,16,16,16,27,16,0.0,2,331,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,14,0,0
2011-12-11,ATL,11,-4,75,1033,16,16,14,34,20,0.25,4,72,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,13,0,0
2011-12-12,ATL,10,-1,62,1032,16,16,16,32,18,0.0,8,72,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,12,0,0
2011-12-13,ATL,20,4,77,1032,16,16,16,14,4,0.0,3,73,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,11,0,0
2011-12-14,ATL,21,7,86,1029,16,16,14,19,7,0.0,4,180,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,10,0,0
2011-12-15,ATL,22,10,86,1025,16,16,16,27,11,0.0,5,198,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,9,0,0
2011-12-16,ATL,22,11,84,1023,16,16,14,34,15,0.1,5,249,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,8,0,0
2011-12-17,ATL,12,1,93,1026,16,16,16,35,20,0.0,3,316,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,7,0,0
2011-12-18,ATL,13,-4,70,1029,16,16,16,23,11,0.0,1,315,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,6,0,0
2011-12-19,ATL,16,0,77,1028,16,16,16,16,6,0.0,4,122,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,5,0,0
2011-12-20,ATL,15,11,93,1022,16,12,3,21,10,7.11,8,127,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,4,0,0
2011-12-21,ATL,19,16,100,1019,16,6,0,32,13,13.72,8,178,1,1,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,3,6,0
2011-12-22,ATL,20,16,100,1018,16,8,0,42,14,25.65,8,187,1,1,1,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,2,8,0
2011-12-23,ATL,14,6,86,1026,16,16,16,39,20,0.0,6,320,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,1,0,0
2011-12-24,ATL,14,3,85,1030,16,15,10,27,12,0.0,5,18,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2011-12-25,ATL,10,7,93,1029,16,9,2,26,9,12.95,7,331,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,6,1,1,1,1,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2011-12-26,ATL,12,1,96,1027,16,15,10,26,13,1.78,6,84,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,0,0,0,1,1,1,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,0,0,0
2011-12-27,ATL,11,4,96,1018,16,11,1,40,21,30.99,7,214,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,1,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,1,0,0
2011-12-28,ATL,12,-2,85,1021,16,16,16,34,12,0.0,2,300,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,2,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,2,0,0
2011-12-29,ATL,14,-1,82,1020,16,16,16,23,7,0.0,2,241,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,3,0,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,3,0,0
2011-12-30,ATL,18,6,89,1019,16,15,6,32,10,0.1,5,210,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,4,0,1,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,4,0,0
2011-12-31,ATL,19,3,89,1022,16,16,16,19,9,0.0,1,261,1,0,0,0,0,0,33.6367,-84.428101,1026.0,51866464,50251964,50501858,49340732,56840.0,5,1,0,1,0,0,0,0,0,1,0,10.62122531107448,8.365851861583362,10.930859174136753,10.675857708815856,8.327479648786497,10.998075831162284,5,0,0
2011-09-01,ORD,34,22,84,1015,16,15,11,26,9,0.0,1,197,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,3,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,4,0,0
2011-09-02,ORD,33,21,79,1013,16,15,11,27,12,0.0,4,215,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,4,0,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,3,0,0
2011-09-03,ORD,32,20,93,1013,16,15,8,32,10,0.51,6,270,1,1,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,5,1,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,2,0,0
2011-09-04,ORD,23,13,93,1017,16,16,16,35,19,0.0,5,312,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,6,1,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,1,0,0
2011-09-05,ORD,18,7,77,1021,16,16,16,42,24,0.0,3,5,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,0,0,0,1,1,1,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,0,0,0
2011-09-06,ORD,19,7,72,1023,16,16,16,32,16,0.0,3,24,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,1,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,1,0,0
2011-09-07,ORD,21,8,89,1022,16,16,16,37,17,0.0,3,7,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,2,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,2,0,0
2011-09-08,ORD,24,12,80,1020,16,16,16,40,20,0.1,6,15,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,3,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,3,0,0
2011-09-09,ORD,22,16,100,1015,16,16,5,24,13,0.51,7,42,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,4,0,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,4,0,0
2011-09-10,ORD,26,16,100,1017,16,14,3,14,5,0.0,3,150,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,5,1,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,5,0,0
2011-09-11,ORD,28,15,93,1017,16,14,6,23,9,0.0,2,263,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,6,1,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,6,0,0
2011-09-12,ORD,30,15,84,1016,16,16,11,35,18,0.0,3,235,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,0,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,7,0,0
2011-09-13,ORD,23,12,86,1015,16,13,8,32,14,0.0,0,315,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,1,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,8,0,0
2011-09-14,ORD,14,6,96,1023,16,13,8,26,12,2.03,4,330,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,2,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,9,0,0
2011-09-15,ORD,15,1,71,1029,16,16,16,32,14,0.0,3,9,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,3,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,10,0,0
2011-09-16,ORD,14,4,77,1029,16,16,16,21,5,0.0,8,72,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,4,0,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,11,0,0
2011-09-17,ORD,20,7,77,1027,16,16,16,34,14,0.0,4,111,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,5,1,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,12,0,0
2011-09-18,ORD,18,13,100,1024,16,11,3,24,15,10.92,8,143,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,6,1,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,13,0,0
2011-09-19,ORD,21,15,100,1017,16,12,5,21,9,6.1,6,279,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,0,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,14,0,0
2011-09-20,ORD,23,12,100,1018,16,14,8,26,12,0.0,4,183,0,0,1,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,1,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,15,14,0
2011-09-21,ORD,22,10,84,1016,16,16,16,37,18,0.1,4,250,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,2,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,16,0,0
2011-09-22,ORD,18,8,89,1020,16,16,16,23,11,0.0,6,263,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,3,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,17,0,0
2011-09-23,ORD,17,7,86,1020,16,16,16,21,11,0.0,5,355,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,4,0,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,17,0,0
2011-09-24,ORD,17,9,89,1017,16,16,8,24,7,3.56,7,22,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,5,1,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,16,0,0
2011-09-25,ORD,18,12,100,1015,16,15,11,24,9,2.03,7,130,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,6,1,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,15,0,0
2011-09-26,ORD,16,11,100,1009,16,12,5,40,25,30.73,8,210,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,0,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,14,0,0
2011-09-27,ORD,17,12,93,1008,16,14,8,29,13,7.87,8,50,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,1,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,13,0,0
2011-09-28,ORD,17,12,100,1009,16,13,4,24,11,19.56,7,325,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,2,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,12,0,0
2011-09-29,ORD,19,11,100,1009,16,14,8,53,22,1.52,6,268,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,3,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,11,0,0
2011-09-30,ORD,14,5,80,1022,16,15,5,48,24,2.29,6,341,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,4,0,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,10,0,0
2011-10-01,ORD,13,4,92,1026,16,16,16,34,17,0.1,4,1,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,5,1,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,9,0,0
2011-10-02,ORD,19,4,92,1026,16,16,16,19,9,0.0,1,322,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,6,1,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,8,0,0
2011-10-03,ORD,21,7,83,1024,16,16,16,23,8,0.0,1,13,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,0,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,7,0,0
2011-10-04,ORD,24,8,93,1027,16,16,16,13,4,0.0,1,167,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,1,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,6,0,0
2011-10-05,ORD,27,9,93,1025,16,16,13,19,5,0.0,0,178,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,2,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,5,0,0
2011-10-06,ORD,27,11,83,1025,16,16,16,23,7,0.0,0,146,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,3,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,4,0,0
2011-10-07,ORD,29,12,83,1027,16,16,16,29,12,0.0,3,171,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,4,0,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,3,0,0
2011-10-08,ORD,28,12,93,1027,16,16,16,26,12,0.0,1,186,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,5,1,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,2,0,0
2011-10-09,ORD,27,10,83,1028,16,16,16,23,6,0.0,1,93,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,6,1,1,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,1,0,0
2011-10-10,ORD,24,11,93,1023,16,16,13,24,10,0.0,4,153,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,0,0,0,1,1,1,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,0,0,0
2011-10-11,ORD,26,12,80,1017,16,16,16,24,8,0.0,5,144,1,0,0,0,0,0,41.9786,-87.9048,672.0,39874879,38593028,37589899,36305668,61170.0,1,0,0,1,0,0,0,1,0,0,0,11.263108444912293,8.536739129832045,11.257095368732696,11.317439272549771,8.569810199652919,11.27239441359506,1,0,0
